Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
KHANDSE.NS,Financial Services,472715264.0,73.78571,0.0016651444876505,0.0346344663549665
KICL.NS,Financial Services,30294106112.0,42.735374,0.0043590323498344,0.0320433260799873
KILITCH.NS,Healthcare,4897060352.0,38.740456,-0.0003370690469365,0.0255652623227412
KINGFA.NS,Basic Materials,37425582080.0,27.85611,0.0041211709860296,0.0365074702920728
KIRIINDUS.NS,Basic Materials,22174670848.0,10.406227,0.0025666863545026,0.0332065217988473
KIRLOSBROS.NS,Industrials,164495523840.0,41.663315,0.0037642041554502,0.0402243275251276
KIRLOSENG.NS,Industrials,170434052096.0,35.840706,0.0013203454569227,0.027214469293611
KIRLOSIND.NS,Industrials,49064583168.0,27.027248,-0.0005412613224818,0.0230003319833098
KITEX.NS,Consumer Cyclical,42144374784.0,42.19374,0.0101961100287802,0.0434389215017793
KKCL.NS,Consumer Cyclical,38469541888.0,23.75334,-0.0002952581990416,0.0172923963549761
KMSUGAR.NS,Consumer Defensive,3222766592.0,14.024096,-0.0001851320968969,0.0279192155645582
KNRCON.NS,Industrials,81094115328.0,9.980963,0.0017381048344626,0.0319672965800138
KOKUYOCMLN.NS,Industrials,16388670464.0,39.182255,0.0005308494853363,0.0243803348548265
KOPRAN.NS,Healthcare,14827039744.0,25.004068,0.0025169250076163,0.0319878580229763
KOTAKBANK.NS,Financial Services,3470929952768.0,15.923021,0.0006469211740217,0.0132828372054377
KOTARISUG.NS,Consumer Defensive,4209082880.0,37.89552,-0.0008779611602527,0.0236378484122281
KOTHARIPET.NS,Basic Materials,11770457088.0,17.453753,0.0041627185078033,0.0339274727989664
KOTHARIPRO.NS,Industrials,4633263104.0,17.633867,0.0024470381077243,0.0402533356217225
KPITTECH.NS,Technology,386170880000.0,53.4718,9.261058712775406e-05,0.0253129551393841
KPRMILL.NS,Consumer Cyclical,318844108800.0,39.375263,0.0014850923561705,0.0238607703801701
KRBL.NS,Consumer Defensive,64089198592.0,13.207546,0.0003185217890936,0.0222431475205486
KRISHANA.NS,Basic Materials,13820941312.0,32.586002,0.0002830495646808,0.0196930510442471
KSB.NS,Industrials,142538440704.0,65.364586,-0.0007086917319421,0.0194153302685931
KSCL.NS,Basic Materials,47378616320.0,14.835869,0.0011140960154491,0.0283142079174529
KSL.NS,Basic Materials,36039999488.0,14.4918375,-5.232097229042232e-05,0.0219326275921571
KTKBANK.NS,Financial Services,81332256768.0,5.8439193,0.0001884969285641,0.0191453391797722
KUANTUM.NS,Basic Materials,11671513088.0,7.425236,-0.0008703453187068,0.0215109022405023
LALPATHLAB.NS,Healthcare,254918934528.0,63.29266,0.0022404718234355,0.0154890603676058
LAMBODHARA.NS,Consumer Cyclical,1578017792.0,32.91342,0.0009205830622003,0.0349873748548916
LAOPALA.NS,Consumer Cyclical,37590106112.0,30.574139,0.0007581897059875,0.018570794461872
LAURUSLABS.NS,Healthcare,269229031424.0,203.81633,0.0012434243103965,0.0193837536736
LAXMIMACH.NS,Industrials,185217302528.0,63.45077,0.0001682701360833,0.020571532253173
LEMONTREE.NS,Consumer Cyclical,96315285504.0,66.83516,-0.0010099833692904,0.0223377212882506
LFIC.NS,Financial Services,729750016.0,5.8417387,0.0035466146701068,0.0425329155808892
LGBBROSLTD.NS,Consumer Cyclical,41155547136.0,14.408776,0.0004328145946571,0.0225688114443021
LIBAS.NS,Consumer Cyclical,439691392.0,42.794876,-0.0006033943266244,0.0259087594509849
LIBERTSHOE.NS,Consumer Cyclical,9348143104.0,75.15068,0.0049061999930537,0.0315873158778399
LICHSGFIN.NS,Financial Services,349290004480.0,7.158156,0.0004657329176255,0.0264845545698357
LIKHITHA.NS,Energy,14495902720.0,21.742605,0.000787223713838,0.0343041527915402
LINCOLN.NS,Healthcare,13353801728.0,13.622804,0.0014507953001584,0.0200481852209259
LINDEINDIA.NS,Basic Materials,642936340480.0,144.91446,6.119577495534934e-05,0.0265181141037939
LOKESHMACH.NS,Industrials,7812123648.0,54.078106,0.0002601243704437,0.0313023275002696
LOTUSEYE.NS,Healthcare,1414148480.0,65.08738,0.0012315425621584,0.0325120830980815
LOVABLE.NS,Consumer Cyclical,1906239360.0,103.08871,0.0007046874313981,0.0308577838111249
LT.NS,Industrials,5033388146688.0,37.311928,0.0010910632006397,0.019420355613964
LTTS.NS,Technology,539889664000.0,41.323315,0.0013885121857459,0.0162310831993314
LUMAXIND.NS,Consumer Cyclical,23745570816.0,19.45508,0.0003751232562755,0.021541700042123
LUMAXTECH.NS,Consumer Cyclical,35131883520.0,25.131643,0.0009354760080952,0.0230805393798626
LUPIN.NS,Healthcare,960108036096.0,36.62722,0.0023119782242564,0.0179858738781374
LUXIND.NS,Consumer Cyclical,58779648000.0,39.996933,0.0026961360679118,0.0292765247122581
LYKALABS.NS,Healthcare,5333864960.0,829.2778,0.0027804750938992,0.0355745329860636
M&M.NS,Consumer Cyclical,3565982842880.0,29.410774,0.0026757786875392,0.021759731552156
M&MFIN.NS,Financial Services,340940324864.0,15.645892,0.0009645092767353,0.0193253134205855
MAANALU.NS,Basic Materials,8672502784.0,33.326405,0.0016248444333849,0.0425702521243436
MACPOWER.NS,Industrials,12979448832.0,49.500195,9.65792804957566e-05,0.0307856504875287
MADRASFERT.NS,Basic Materials,16166483968.0,20.07,0.0019369749130317,0.0348089971059809
MAGADSUGAR.NS,Consumer Defensive,10404579328.0,9.156944,0.0011238119868946,0.030260942293416
MAGNUM.NS,Basic Materials,3477295616.0,25.417477,-0.0007290299779748,0.026368630139718
MAHABANK.NS,Financial Services,415574458368.0,7.807803,-0.0010482117985305,0.0241702102624034
MAHAPEXLTD.NS,Financial Services,2133936256.0,0.59599334,0.0020921477194854,0.0348791429193571
MAHASTEEL.NS,Basic Materials,3693635328.0,61.68975,0.0053201147121006,0.0268672883597373
MAHESHWARI.NS,Industrials,1749194496.0,12.628205,-0.0003599659273766,0.0266523796640857
MAHLIFE.NS,Real Estate,79689949184.0,68.0,-0.0011926110493716,0.0190656223791598
MAHSCOOTER.NS,Consumer Cyclical,122165403648.0,75.19016,0.0029229698314327,0.0221067297796254
MAHSEAMLES.NS,Basic Materials,85142970368.0,9.690408,-0.0015516596709154,0.0219097229086877
MAITHANALL.NS,Basic Materials,30011148288.0,4.0241237,-0.0010131547188246,0.0202717963222475
MANAKALUCO.NS,Basic Materials,1872306304.0,39.680553,0.0020254833993852,0.031322557662388
MANAKCOAT.NS,Industrials,4831198720.0,31.73171,0.0020525282569776,0.0255164776825964
MANAKSIA.NS,Industrials,6061242880.0,8.572887,-0.0009853106645176,0.0231816674850161
MANAKSTEEL.NS,Basic Materials,4268888832.0,21.257427,0.0021339178591841,0.0296645107372007
MANALIPETC.NS,Basic Materials,11449982976.0,65.2549,-0.0003665593654131,0.0270436958042408
MANAPPURAM.NS,Financial Services,127278424064.0,5.636057,-0.0008027765151197,0.0277012735226979
MANGCHEFER.NS,Basic Materials,17646841856.0,16.278202,0.0030415510950306,0.0280867999799074
MANGLMCEM.NS,Basic Materials,23426324480.0,37.730293,0.0001684481912389,0.0266268866921976
MANINDS.NS,Basic Materials,20242698240.0,17.696661,-0.0007451408553544,0.0312166344613592
MANINFRA.NS,Industrials,70168600576.0,22.524492,-0.000387156873542,0.0222232483248924
MARATHON.NS,Real Estate,31987140608.0,20.078753,0.0037930543668349,0.0353538837954048
MARICO.NS,Consumer Defensive,814654291968.0,51.290714,0.0007019147482422,0.0167975396016257
MARINE.NS,Industrials,30478456832.0,101.207054,0.0082799065230367,0.0389789755358691
MARKSANS.NS,Healthcare,135677296640.0,40.624153,0.0056890710863673,0.0359522686387842
MARUTI.NS,Consumer Cyclical,3553697202176.0,25.31637,-0.0008051733296153,0.0149968260880605
MASFIN.NS,Financial Services,54136500224.0,17.386364,0.0003784858548773,0.0153344290819181
MASKINVEST.NS,Financial Services,542404096.0,2539.2856,0.0065600720656151,0.0546782243910295
MASTEK.NS,Technology,90168639488.0,24.630207,0.0019520588418705,0.0235299231870244
MATRIMONY.NS,Communication Services,16343561216.0,33.112312,0.0028109063291461,0.0302253641214617
MAWANASUG.NS,Consumer Defensive,4126441728.0,8.473092,0.0014813695930891,0.0280187376652638
MAXHEALTH.NS,Healthcare,1049173426176.0,100.02317,0.0025345066677417,0.0225794769439653
MAYURUNIQ.NS,Consumer Cyclical,28424519680.0,22.219769,0.0022341883516405,0.0222681449974345
MAZDA.NS,Industrials,5471831040.0,20.492725,-8.813557547674567e-05,0.0244508400617878
MAZDOCK.NS,Industrials,839857340416.0,32.680115,0.0062749713547971,0.0485507501075403
MBAPL.NS,Basic Materials,19730948096.0,70.36562,0.0003109706969206,0.0191570986546186
MBLINFRA.NS,Industrials,6646402560.0,3.0136614,0.0025548025095464,0.0410816611737719
MCL.NS,Basic Materials,1031969280.0,84.48889,0.0001968069611892,0.0247215988894935
MCX.NS,Financial Services,326444744704.0,94.338036,0.004465348564355,0.0249025553080396
MELSTAR.NS,Technology,73764272.0,0.010763581,-0.0080958561501911,0.088498204099972
MENONBE.NS,Consumer Cyclical,7175920640.0,29.88084,0.00079725125854,0.0275365665649035
METROPOLIS.NS,Healthcare,108453404672.0,79.37898,0.0016646105381317,0.0166582239567676
MFSL.NS,Financial Services,418896052224.0,121.90501,0.0019456477687469,0.0183994578180059
MGEL.NS,Consumer Defensive,3977740800.0,13.873563,0.0013898780692455,0.0340202529750558
MGL.NS,Utilities,140427460608.0,12.300138,0.0010396180418158,0.0255872440254366
MHRIL.NS,Consumer Cyclical,74545668096.0,65.32686,-0.000653809437016,0.0192347040678137
MIDHANI.NS,Basic Materials,62365483008.0,79.45107,-0.0011993931650599,0.0287123093033979
MINDACORP.NS,Consumer Cyclical,120005066752.0,49.519417,0.0020644935190932,0.028829011971464
MINDTECK.NS,Technology,8826701824.0,32.252617,0.001653684682624,0.0356186085574941
MIRZAINT.NS,Consumer Cyclical,5641420288.0,46.88506,-0.0005490863488013,0.0183957379143545
MMFL.NS,Industrials,22953072640.0,33.668556,-0.0011226840416003,0.0263747265960485
MMP.NS,Basic Materials,8875668480.0,25.374,0.0026002899757787,0.0294466287917843
MMTC.NS,Industrials,117719908352.0,56.86232,0.0017166239283021,0.0380083943254762
MODIRUBBER.NS,Real Estate,2904698112.0,15.528782,0.0017602757150294,0.0261568283642957
MOIL.NS,Basic Materials,66315780096.0,19.08026,-0.0013079411898607,0.0325375149289475
MOLDTECH.NS,Industrials,6335597568.0,23.69379,0.001042543754475,0.0278813726952636
MOLDTKPAC.NS,Consumer Cyclical,23339956224.0,36.22291,-0.0008771459682825,0.016796878893486
MONTECARLO.NS,Consumer Cyclical,16469580800.0,28.250355,0.0014318562251914,0.0249947482093731
MOREPENLAB.NS,Healthcare,45666484224.0,36.234783,0.0053644339105333,0.0359197766611825
MOTILALOFS.NS,Financial Services,597167374336.0,17.856632,0.0055982993074622,0.0357507049115835
MOTOGENFIN.NS,Real Estate,1322146560.0,89.8421,0.0007119210565781,0.0295511475957892
MPHASIS.NS,Technology,541085663232.0,34.129555,0.0021992637783166,0.0209270566242921
MPSLTD.NS,Communication Services,35848982528.0,30.03197,0.002388855682884,0.0256291812961177
MRF.NS,Consumer Cyclical,506198294528.0,25.974028,-0.0004483157072776,0.0131771084250406
MRO-TEK.NS,Technology,1769428096.0,28.319277,0.0024261079869237,0.0376749003621036
MRPL.NS,Energy,281818103808.0,31.042473,-0.0018021590555314,0.0267139706945814
MSPL.NS,Basic Materials,22000422912.0,82.03636,0.0051301353008326,0.0320190648435155
MSTCLTD.NS,Industrials,44851867648.0,20.791965,-0.0012734955062516,0.0334136683318005
MUKANDLTD.NS,Basic Materials,21135429632.0,21.962463,-0.0007433798835517,0.0246194302435366
MUNJALAU.NS,Consumer Cyclical,13136999424.0,32.59801,0.0045487804803438,0.0356486402232753
MUNJALSHOW.NS,Consumer Cyclical,6153228288.0,20.526035,8.32692114436151e-05,0.0248747455248335
MURUDCERA.NS,Industrials,3100521216.0,53.291668,0.0009560925800349,0.0372209035096254
MUTHOOTCAP.NS,Financial Services,6461426176.0,13.261534,0.0029087565242583,0.0301254672131937
MUTHOOTFIN.NS,Financial Services,724461879296.0,16.233807,0.0007775014771898,0.0158783868319004
NAGAFERT.NS,Basic Materials,6183991296.0,0.31253785,0.0005689100311463,0.0314032342010049
NAGREEKCAP.NS,Financial Services,364454752.0,2.1981494,0.0037916194166424,0.0310717177082431
NAGREEKEXP.NS,Consumer Cyclical,1209659904.0,17.528036,0.0025975255846259,0.0383230067183785
NAHARCAP.NS,Financial Services,5497770496.0,21.32593,0.0014019065376429,0.0260714839251369
NAHARINDUS.NS,Consumer Cyclical,6137353216.0,37.427444,0.0016775687164044,0.0282192055281753
NAHARPOLY.NS,Consumer Cyclical,6125608448.0,37.74697,0.0028812016573194,0.0374209479917377
NAM-INDIA.NS,Financial Services,445285957632.0,34.02032,0.0020534983637078,0.0287097192291201
NATCOPHARM.NS,Healthcare,252034646016.0,15.385415,0.0031578487216357,0.0206919941119978
NATHBIOGEN.NS,Basic Materials,3590045696.0,9.174842,0.0002888122285207,0.0256343363589652
NATIONALUM.NS,Basic Materials,438752542720.0,19.565111,0.003039749522699,0.0311517425939262
NAUKRI.NS,Communication Services,989739810816.0,212.74597,0.0020995676135102,0.0194429218646805
NAVINFLUOR.NS,Basic Materials,175712960512.0,68.02361,0.0009133771216351,0.0208654735495478
NAVNETEDUL.NS,Communication Services,30912305152.0,3.49001,-0.0004886567402725,0.0196349831156066
NBCC.NS,Industrials,261953994752.0,61.018864,0.0013468026711125,0.0347347026404301
NBIFIN.NS,Financial Services,5819077632.0,74.06348,0.0026653167370557,0.0299740939451073
NCC.NS,Industrials,193439662080.0,23.25283,0.0023638282058477,0.0296923546687239
NCLIND.NS,Basic Materials,9475819520.0,12.612282,0.0002228089297353,0.0211557611290908
NDGL.NS,Financial Services,5642450432.0,13.386914,0.0073709266270102,0.0380033790608006
NDL.NS,Consumer Cyclical,8447031808.0,8.197184,0.0043283615572935,0.0433294169725975
NDRAUTO.NS,Consumer Cyclical,17184897024.0,40.819668,0.0056313877394926,0.0446431375881701
NECCLTD.NS,Industrials,3739008768.0,40.467392,0.0038251182954119,0.0373649442931295
NECLIFE.NS,Healthcare,8207942144.0,135.51851,0.0013608531815361,0.0362949062293521
NELCAST.NS,Industrials,10434924544.0,18.91798,-0.0015733113464159,0.0242156340568776
NELCO.NS,Technology,21930764288.0,105.26834,0.0029071061416298,0.0355356728904612
NEOGEN.NS,Basic Materials,56010969088.0,147.10472,0.003509615450315,0.0302193957175351
NESCO.NS,Industrials,70312034304.0,18.72584,0.001572458583051,0.0211860711757959
NESTLEIND.NS,Consumer Defensive,2213366988800.0,74.63101,-0.000722519393336,0.0114289489695177
NEULANDLAB.NS,Healthcare,177050828800.0,63.291805,0.0060031184401414,0.0383870138377023
NEWGEN.NS,Technology,176793976832.0,62.487637,0.0024391986260404,0.0286887360018423
NFL.NS,Basic Materials,57103372288.0,21.703358,0.0022258903185965,0.0378696727071711
NH.NS,Healthcare,262191939584.0,33.6711,0.0003312935524704,0.017522822300054
NHPC.NS,Utilities,827205681152.0,32.94,-0.0008134981659939,0.0237866685311361
NIACL.NS,Financial Services,305704402944.0,22.73497,-0.0007960246285652,0.0339525510349914
NIITLTD.NS,Consumer Defensive,25722152960.0,55.505848,0.006059064477408,0.0413310618396399
NILAINFRA.NS,Real Estate,4836956672.0,25.583334,0.0009785693545032,0.0337041442759588
NILASPACES.NS,Real Estate,5041785856.0,24.90196,0.0017038027196936,0.0259603023188108
NILKAMAL.NS,Consumer Cyclical,29060081664.0,25.124176,0.0004521233187156,0.0148312882889183
NIPPOBATRY.NS,Industrials,4264123136.0,2.9637845,0.0001947182710489,0.0197813433573384
NIRAJ.NS,Industrials,2330212096.0,21.57249,0.0035069234676317,0.0371291053247313
NIRAJISPAT.NS,Unknown,141834000.0,17.49741,0.0009592296014052,0.01033046175292
NITINSPIN.NS,Consumer Cyclical,22288418816.0,15.408085,0.0015200547569634,0.0255553635772516
NLCINDIA.NS,Utilities,351651921920.0,18.350218,0.0016985754137904,0.0304139360470229
NMDC.NS,Basic Materials,691536003072.0,11.7398,-0.0003066483672529,0.0254829768227813
NOCIL.NS,Basic Materials,46340620288.0,33.014267,0.0010248765149852,0.0285615985961787
NRAIL.NS,Basic Materials,5926901760.0,6.7113123,-0.0017346170281047,0.0259507213980146
NRBBEARING.NS,Consumer Cyclical,27981561856.0,11.363814,-0.0004361442689541,0.0215342094276145
NSIL.NS,Financial Services,36232548352.0,52.356594,0.0063425303873185,0.0366470847317873
NTPC.NS,Utilities,3856366043136.0,20.205791,0.0011473933540833,0.0220669039847471
NUCLEUS.NS,Technology,31710140416.0,19.15633,-0.0001313902703402,0.0332535564523619
OAL.NS,Basic Materials,20838275072.0,79.33333,0.0051144423542582,0.0357573544276934
OBEROIRLTY.NS,Real Estate,733312516096.0,31.547005,0.0027905431315571,0.0227030270978668
OCCL.NS,Basic Materials,2612908032.0,5.9000673,-0.0024783690913835,0.0773578900816585
OFSS.NS,Technology,999732871168.0,40.3226,0.0036501999213867,0.0246117969766027
OIL.NS,Energy,827212496896.0,9.861353,0.0021992747875074,0.0326563542886375
OLECTRA.NS,Industrials,130713640960.0,116.24178,0.0001847356502318,0.0234705526616204
OMAXAUTO.NS,Consumer Cyclical,2574071040.0,7.4399014,-0.0001945384984388,0.0300900433417302
ONELIFECAP.NS,Financial Services,229792016.0,13.23077,0.0004584536911765,0.0234168384304388
ONEPOINT.NS,Industrials,12656438272.0,63.490574,0.0028446284776531,0.0285861066089547
ONGC.NS,Energy,3302957514752.0,7.418762,0.0001165538198955,0.0260374674304599
ONWARDTEC.NS,Technology,7636899328.0,32.16603,-0.0017232667214858,0.0283565411247781
OPTIEMUS.NS,Technology,57661693952.0,96.17647,0.0086062137633842,0.0444084770016511
ORBTEXP.NS,Consumer Cyclical,4749578752.0,12.950035,0.0012966035740527,0.0308462959388602
ORCHPHARMA.NS,Healthcare,76050776064.0,66.667404,0.0034696051068702,0.0320199181299508
ORICONENT.NS,Consumer Cyclical,5279933952.0,3354.0002,-0.0004118004868149,0.0303734067624915
ORIENTBELL.NS,Industrials,4619917312.0,713.40906,-0.0009140509053531,0.0241433780082187
ORIENTCEM.NS,Basic Materials,68938416128.0,45.228493,0.004051376565572,0.0339499215898464
ORIENTELEC.NS,Consumer Cyclical,51762593792.0,83.3677,0.0015370515989596,0.0266601405397197
ORIENTHOT.NS,Consumer Cyclical,33603401728.0,80.06383,0.0022430564616618,0.0311170490284204
ORISSAMINE.NS,Basic Materials,48206397440.0,312.50098,0.0026427117772944,0.039924012240311
OSWALAGRO.NS,Real Estate,10905251840.0,270.8,0.0054289636918586,0.0356081309234056
PAGEIND.NS,Consumer Cyclical,535419518976.0,86.20745,0.0027767314594873,0.0166464926334466
PAISALO.NS,Financial Services,40600576000.0,15.110738,-0.002012585510097,0.0273388944565144
PANAMAPET.NS,Energy,22606467072.0,11.298544,0.001319642745229,0.0234474974793659
PARACABLES.NS,Technology,21827235840.0,22.28349,0.0004418329991775,0.0295458479766114
PARAGMILK.NS,Consumer Defensive,25419399168.0,26.723057,0.0008613875124341,0.0307700695269074
PATELENG.NS,Industrials,41575022592.0,14.425771,-0.0002200559094703,0.0299794237168204
PATINTLOG.NS,Industrials,1707633792.0,24.989796,0.0018489966941506,0.0361061167236857
PCJEWELLER.NS,Consumer Cyclical,74763853824.0,453.36362,0.0096537647220707,0.0359313487257416
PDMJEPAPER.NS,Basic Materials,13540819968.0,10.698424,0.0042139392965647,0.0364080863999465
PEARLPOLY.NS,Consumer Cyclical,624574784.0,41.22222,7.17322606459625e-07,0.0330465193680976
PENIND.NS,Industrials,26152566784.0,25.393185,0.004150006998585,0.0386056515728411
PENINLAND.NS,Real Estate,16954972160.0,24.339535,-0.0005300649098629,0.0366870865502448
PERSISTENT.NS,Technology,868716969984.0,70.92081,0.0044435330242122,0.0234224863685833
PETRONET.NS,Energy,493349994496.0,12.4867115,0.0009823793344938,0.0216855023351032
PFC.NS,Financial Services,1483231199232.0,6.99782,0.0011867995270627,0.0337952279420083
PFIZER.NS,Healthcare,241861230592.0,39.21705,0.0017367318260114,0.0177316353665863
PFS.NS,Financial Services,27926464512.0,17.893003,0.0013489460948637,0.0369804415387885
PGEL.NS,Technology,179981352960.0,123.381035,0.0104797352255401,0.0400323221320449
PGHH.NS,Consumer Defensive,504867749888.0,74.6279,-9.455242800194164e-06,0.011673139022744
PGHL.NS,Healthcare,92461981696.0,42.553097,0.0014450922414186,0.014338331492245
PGIL.NS,Consumer Cyclical,47533322240.0,23.638231,0.0048573931268632,0.0343542465710855
PHOENIXLTD.NS,Real Estate,528403824640.0,43.669426,0.0006068330763556,0.026363901744542
PIDILITIND.NS,Basic Materials,1589774778368.0,83.32978,0.0006185146612857,0.0121846552557965
PIIND.NS,Basic Materials,692128251904.0,39.68383,0.002091546644105,0.0149896627036552
PILANIINVS.NS,Financial Services,69910978560.0,40.3225,0.0046957766506728,0.0370581402976527
PILITA.NS,Consumer Cyclical,3492094464.0,70.61905,0.0026309380201931,0.0330174635354928
PIONEEREMB.NS,Consumer Cyclical,1517661440.0,46.386795,0.0017244741391164,0.0317738574271189
PITTIENG.NS,Industrials,47152226304.0,44.054012,0.0039879504138397,0.0223299225419604
PKTEA.NS,Consumer Defensive,1691433984.0,28.322962,0.0049409614906583,0.0423471379769849
PLASTIBLEN.NS,Basic Materials,6859848704.0,19.68651,0.0004351548082608,0.0262659911682672
PNB.NS,Financial Services,1204341047296.0,7.987043,-0.0010392650722087,0.0241058934413206
PNBGILTS.NS,Financial Services,21205178368.0,9.600652,0.0014773815250494,0.0251967577387501
PNBHOUSING.NS,Financial Services,246123298816.0,14.685271,0.0023914331960034,0.0288358482306741
PNC.NS,Communication Services,880171840.0,27.621004,0.0005959833836076,0.0340142559531491
PNCINFRA.NS,Industrials,81130463232.0,6.222944,-0.0018978325213425,0.0349664069174492
PODDARMENT.NS,Basic Materials,4038711296.0,13.6437025,0.0012691693508373,0.0322960651893551
POKARNA.NS,Industrials,31546580992.0,29.764208,0.0073648454841612,0.0365985165152762
POLYCAB.NS,Industrials,1011486228480.0,56.495586,0.0009008052877513,0.0196837797914729
POLYMED.NS,Healthcare,281787596800.0,90.91206,0.0047197160116181,0.0262312568505908
POLYPLEX.NS,Basic Materials,38675558400.0,40.9847,0.0033591097640116,0.0270515440448968
PONNIERODE.NS,Consumer Defensive,3711938048.0,9.8809805,0.000711542388822,0.0265007916277977
POWERGRID.NS,Utilities,2942712676352.0,18.869331,0.0005258191603756,0.0200562835355256
POWERINDIA.NS,Technology,595011502080.0,303.02933,0.0043579868114858,0.0343124967273173
POWERMECH.NS,Industrials,88647368704.0,33.785397,0.0016650416637793,0.0268958350660603
PPL.NS,Industrials,12949369856.0,13.387016,0.003668688545467,0.0301241397941537
PRAJIND.NS,Industrials,131325198336.0,43.670536,0.0028699783463077,0.0271254590948842
PRAKASH.NS,Basic Materials,30370514944.0,8.696923,0.0012584208021805,0.0325165788561635
PRAKASHSTL.NS,Basic Materials,1536499968.0,4.1415095,0.0018445058233227,0.0273503103336927
PRECAM.NS,Consumer Cyclical,31316819968.0,65.41667,0.0049595354864011,0.0403197545799388
PRECOT.NS,Consumer Cyclical,5810999808.0,19.83818,0.0025124223374908,0.0333257238237491
PRECWIRE.NS,Industrials,33176741888.0,42.392693,0.0033819796082624,0.0382922412492081
PREMEXPLN.NS,Basic Materials,25614520320.0,18.150057,0.0012528150766688,0.0391801965214233
PREMIERPOL.NS,Basic Materials,6525439488.0,26.334747,0.0048511296779845,0.0426032051690785
PRESTIGE.NS,Real Estate,680683110400.0,93.48225,0.000780545606737,0.0307710623376103
PRICOLLTD.NS,Consumer Cyclical,56784355328.0,34.13187,0.0009227734797556,0.020429644305678
PRIMESECU.NS,Financial Services,11164707840.0,29.503546,0.0052638846412506,0.0300790621483821
PRINCEPIPE.NS,Industrials,51361112064.0,39.070644,-0.0023995964304639,0.0173152306621575
PRIVISCL.NS,Basic Materials,74609688576.0,54.637955,0.0043983959347628,0.0224629760271381
PRSMJOHNSN.NS,Basic Materials,95617695744.0,61.277424,0.0023670805864587,0.0324113583920206
PSB.NS,Financial Services,353665089536.0,52.18,-0.0003097604369535,0.0283926115973709
PSPPROJECT.NS,Industrials,25222094848.0,26.107918,0.0002138619404229,0.0208083317719611
PTC.NS,Utilities,53473959936.0,11.877631,-0.0008182248688597,0.029039517868096
PTL.NS,Real Estate,5653821440.0,21.46231,0.0002722425765578,0.0184256845358063
PUNJABCHEM.NS,Basic Materials,13083765760.0,33.225304,0.0008394737423284,0.027328730689562
PURVA.NS,Real Estate,100195606528.0,133.38608,0.0016346960033114,0.0303819510782551
QUESS.NS,Industrials,105643360256.0,30.029573,0.0011080450800117,0.0241813229090432
QUICKHEAL.NS,Technology,33465427968.0,104.16946,0.0032181682469836,0.0400376660943781
RADAAN.NS,Communication Services,217187664.0,13.299999,0.0069729494822767,0.0343752419325439
RADICO.NS,Consumer Defensive,313038176256.0,108.685555,0.0030792860667106,0.0217053013256423
RADIOCITY.NS,Communication Services,4504282112.0,72.333336,-0.0019914205707516,0.0205612334803664
RAJESHEXPO.NS,Consumer Cyclical,76723257344.0,204.25197,-0.0010657102684335,0.0207079395935979
RAJRATAN.NS,Basic Materials,27621961728.0,37.187286,-0.0006020124370764,0.0191732935332105
RAJSREESUG.NS,Consumer Defensive,2120348928.0,18.9375,0.0007081839640823,0.0349677020084793
RALLIS.NS,Basic Materials,63912218624.0,42.760418,0.0019450267283193,0.0275680869187875
RAMASTEEL.NS,Basic Materials,21121986560.0,25.641512,0.0015848111189828,0.0406849065320111
RAMCOCEM.NS,Basic Materials,204581617664.0,61.360737,0.0011678123508618,0.0160201221083002
RAMCOIND.NS,Industrials,24454125568.0,22.268776,0.0023163711418363,0.0254488310376049
RAMKY.NS,Industrials,42549727232.0,15.527779,0.002141925481922,0.0341134555068029
RANASUG.NS,Consumer Defensive,3154286848.0,21.851065,-5.6916512335867255e-05,0.0242873902089358
RANEENGINE.NS,Consumer Cyclical,3076090112.0,18.623732,0.0019256759708694,0.0363601526339539
RANEHOLDIN.NS,Consumer Cyclical,26460332032.0,21.321331,0.0036201358291755,0.0346352753082317
RATNAMANI.NS,Basic Materials,253610377216.0,0.40741515,0.0012914388418536,0.0154646660429389
RAYMOND.NS,Consumer Cyclical,106119536640.0,6.301075,-0.0012486824387378,0.0441461412648298
RBL.NS,Consumer Cyclical,7892195328.0,17.391378,0.0010682736078271,0.0311674527194271
RBLBANK.NS,Financial Services,100447715328.0,8.5598135,-0.0027041694871218,0.0279471499862987
RCF.NS,Basic Materials,90835427328.0,53.97705,0.0020243640092555,0.0393426522927483
RECLTD.NS,Financial Services,1354923376640.0,9.124845,0.0006396625510855,0.034253050962529
REDINGTON.NS,Technology,149279801344.0,12.266067,-0.0004506294130437,0.0213918717305793
REFEX.NS,Energy,67717668864.0,58.49944,0.0112537154447542,0.0448665231990696
RELAXO.NS,Consumer Cyclical,191757713408.0,102.02649,-0.0007364228618027,0.0112906958038727
RELIANCE.NS,Energy,17372217868288.0,25.577805,-0.0006238401697441,0.0149431419792086
RELIGARE.NS,Financial Services,82610085888.0,43.87895,0.0015842656280177,0.023622622824915
REMSONSIND.NS,Consumer Cyclical,6141458944.0,39.216038,-8.492080946532798e-05,0.0251859427057152
REPCOHOME.NS,Financial Services,30048200704.0,6.9253535,0.0002541827254022,0.0236420739084275
REPL.NS,Industrials,3480639744.0,26.795729,0.0009687198776657,0.0276302713458733
REPRO.NS,Industrials,7215847424.0,78.12694,-0.0033839283576455,0.0233014133441758
